filename,source_dataset,split
dr_frame_000121.tiff,pv_om_inspection,train
dr_frame_000122.tiff,pv_om_inspection,train
dr_frame_000123.tiff,pv_om_inspection,train
dr_frame_000124.tiff,pv_om_inspection,train
dr_frame_000125.tiff,pv_om_inspection,train
dr_frame_000126.tiff,pv_om_inspection,train
dr_frame_000127.tiff,pv_om_inspection,train
dr_frame_000128.tiff,pv_om_inspection,holdout
dr_frame_000129.tiff,pv_om_inspection,train
dr_frame_000130.tiff,pv_om_inspection,train
dr_frame_000131.tiff,pv_om_inspection,train
dr_frame_000132.tiff,pv_om_inspection,train
dr_frame_000133.tiff,pv_om_inspection,train
dr_frame_000134.tiff,pv_om_inspection,train
dr_frame_000135.tiff,pv_om_inspection,train
dr_frame_000136.tiff,pv_om_inspection,train
dr_frame_000137.tiff,pv_om_inspection,train
dr_frame_000138.tiff,pv_om_inspection,train
dr_frame_000139.tiff,pv_om_inspection,train
dr_frame_000140.tiff,pv_om_inspection,train
dr_frame_000141.tiff,pv_om_inspection,train
dr_frame_000142.tiff,pv_om_inspection,train
dr_frame_000143.tiff,pv_om_inspection,train
dr_frame_000144.tiff,pv_om_inspection,train
dr_frame_000145.tiff,pv_om_inspection,train
dr_frame_000146.tiff,pv_om_inspection,train
dr_frame_000147.tiff,pv_om_inspection,train
dr_frame_000148.tiff,pv_om_inspection,train
dr_frame_000149.tiff,pv_om_inspection,train
dr_frame_000150.tiff,pv_om_inspection,train
dr_frame_000151.tiff,pv_om_inspection,train
dr_frame_000152.tiff,pv_om_inspection,holdout
dr_frame_000153.tiff,pv_om_inspection,train
dr_frame_000154.tiff,pv_om_inspection,train
dr_frame_000155.tiff,pv_om_inspection,train
dr_frame_000156.tiff,pv_om_inspection,train
dr_frame_000157.tiff,pv_om_inspection,train
dr_frame_000158.tiff,pv_om_inspection,holdout
dr_frame_000159.tiff,pv_om_inspection,train
dr_frame_000160.tiff,pv_om_inspection,train
dr_frame_000161.tiff,pv_om_inspection,train
dr_frame_000162.tiff,pv_om_inspection,train
dr_frame_000163.tiff,pv_om_inspection,train
dr_frame_000164.tiff,pv_om_inspection,train
dr_frame_000165.tiff,pv_om_inspection,train
dr_frame_000166.tiff,pv_om_inspection,holdout
dr_frame_000167.tiff,pv_om_inspection,train
dr_frame_000168.tiff,pv_om_inspection,train
dr_frame_000169.tiff,pv_om_inspection,holdout
dr_frame_000170.tiff,pv_om_inspection,train
dr_frame_000171.tiff,pv_om_inspection,train
dr_frame_000172.tiff,pv_om_inspection,train
dr_frame_000173.tiff,pv_om_inspection,train
dr_frame_000174.tiff,pv_om_inspection,train
dr_frame_000175.tiff,pv_om_inspection,train
dr_frame_000176.tiff,pv_om_inspection,train
dr_frame_000177.tiff,pv_om_inspection,train
dr_frame_000178.tiff,pv_om_inspection,train
dr_frame_000179.tiff,pv_om_inspection,train
dr_frame_000180.tiff,pv_om_inspection,train
dr_frame_000181.tiff,pv_om_inspection,train
dr_frame_000182.tiff,pv_om_inspection,train
dr_frame_000183.tiff,pv_om_inspection,train
dr_frame_000184.tiff,pv_om_inspection,train
dr_frame_000185.tiff,pv_om_inspection,train
dr_frame_000186.tiff,pv_om_inspection,train
dr_frame_000187.tiff,pv_om_inspection,train
dr_frame_000188.tiff,pv_om_inspection,holdout
dr_frame_000189.tiff,pv_om_inspection,train
dr_frame_000190.tiff,pv_om_inspection,train
dr_frame_000191.tiff,pv_om_inspection,train
dr_frame_000192.tiff,pv_om_inspection,train
dr_frame_000193.tiff,pv_om_inspection,train
dr_frame_000194.tiff,pv_om_inspection,train
dr_frame_000195.tiff,pv_om_inspection,train
dr_frame_000196.tiff,pv_om_inspection,train
dr_frame_000197.tiff,pv_om_inspection,train
dr_frame_000198.tiff,pv_om_inspection,train
dr_frame_000199.tiff,pv_om_inspection,train
dr_frame_000200.tiff,pv_om_inspection,holdout
dr_frame_000201.tiff,pv_om_inspection,train
dr_frame_000202.tiff,pv_om_inspection,train
dr_frame_000203.tiff,pv_om_inspection,train
dr_frame_000204.tiff,pv_om_inspection,train
dr_frame_000205.tiff,pv_om_inspection,train
dr_frame_000206.tiff,pv_om_inspection,train
dr_frame_000207.tiff,pv_om_inspection,holdout
dr_frame_000208.tiff,pv_om_inspection,train
dr_frame_000209.tiff,pv_om_inspection,train
dr_frame_000210.tiff,pv_om_inspection,train
dr_frame_000211.tiff,pv_om_inspection,holdout
dr_frame_000212.tiff,pv_om_inspection,train
dr_frame_000213.tiff,pv_om_inspection,train
dr_frame_000214.tiff,pv_om_inspection,train
dr_frame_000215.tiff,pv_om_inspection,train
dr_frame_000216.tiff,pv_om_inspection,train
dr_frame_000217.tiff,pv_om_inspection,train
dr_frame_000218.tiff,pv_om_inspection,train
dr_frame_000219.tiff,pv_om_inspection,train
dr_frame_000220.tiff,pv_om_inspection,train
dr_frame_000221.tiff,pv_om_inspection,train
dr_frame_000222.tiff,pv_om_inspection,train
dr_frame_000223.tiff,pv_om_inspection,train
dr_frame_000224.tiff,pv_om_inspection,train
dr_frame_000225.tiff,pv_om_inspection,train
dr_frame_000226.tiff,pv_om_inspection,train
dr_frame_000227.tiff,pv_om_inspection,train
dr_frame_000228.tiff,pv_om_inspection,train
dr_frame_000229.tiff,pv_om_inspection,train
dr_frame_000230.tiff,pv_om_inspection,train
dr_frame_000231.tiff,pv_om_inspection,holdout
dr_frame_000232.tiff,pv_om_inspection,train
dr_frame_000233.tiff,pv_om_inspection,train
dr_frame_000234.tiff,pv_om_inspection,train
dr_frame_000235.tiff,pv_om_inspection,train
dr_frame_000236.tiff,pv_om_inspection,holdout
dr_frame_000237.tiff,pv_om_inspection,train
dr_frame_000238.tiff,pv_om_inspection,train
dr_frame_000239.tiff,pv_om_inspection,train
dr_frame_000240.tiff,pv_om_inspection,train
dr_frame_000241.tiff,pv_om_inspection,holdout
dr_frame_000242.tiff,pv_om_inspection,train
dr_frame_000243.tiff,pv_om_inspection,train
dr_frame_000244.tiff,pv_om_inspection,train
dr_frame_000245.tiff,pv_om_inspection,train
dr_frame_000246.tiff,pv_om_inspection,train
dr_frame_000247.tiff,pv_om_inspection,train
dr_frame_000248.tiff,pv_om_inspection,train
dr_frame_000249.tiff,pv_om_inspection,train
dr_frame_000250.tiff,pv_om_inspection,train
dr_frame_000251.tiff,pv_om_inspection,train
dr_frame_000252.tiff,pv_om_inspection,train
dr_frame_000253.tiff,pv_om_inspection,train
dr_frame_000254.tiff,pv_om_inspection,train
dr_frame_000255.tiff,pv_om_inspection,train
dr_frame_000256.tiff,pv_om_inspection,train
dr_frame_000257.tiff,pv_om_inspection,train
dr_frame_000258.tiff,pv_om_inspection,train
dr_frame_000259.tiff,pv_om_inspection,train
dr_frame_000260.tiff,pv_om_inspection,train
dr_frame_000261.tiff,pv_om_inspection,train
dr_frame_000262.tiff,pv_om_inspection,train
dr_frame_000263.tiff,pv_om_inspection,train
dr_frame_000264.tiff,pv_om_inspection,train
dr_frame_000265.tiff,pv_om_inspection,train
dr_frame_000266.tiff,pv_om_inspection,train
dr_frame_000267.tiff,pv_om_inspection,train
dr_frame_000268.tiff,pv_om_inspection,train
dr_frame_000269.tiff,pv_om_inspection,train
dr_frame_000270.tiff,pv_om_inspection,train
dr_frame_000271.tiff,pv_om_inspection,train
dr_frame_000272.tiff,pv_om_inspection,train
dr_frame_000273.tiff,pv_om_inspection,train
dr_frame_000274.tiff,pv_om_inspection,train
dr_frame_000275.tiff,pv_om_inspection,train
dr_frame_000276.tiff,pv_om_inspection,train
dr_frame_000277.tiff,pv_om_inspection,train
dr_frame_000278.tiff,pv_om_inspection,train
dr_frame_000279.tiff,pv_om_inspection,train
dr_frame_000280.tiff,pv_om_inspection,train
dr_frame_000281.tiff,pv_om_inspection,train
dr_frame_000282.tiff,pv_om_inspection,holdout
dr_frame_000283.tiff,pv_om_inspection,train
dr_frame_000284.tiff,pv_om_inspection,train
dr_frame_000285.tiff,pv_om_inspection,train
dr_frame_000286.tiff,pv_om_inspection,train
dr_frame_000287.tiff,pv_om_inspection,train
dr_frame_000288.tiff,pv_om_inspection,train
dr_frame_000289.tiff,pv_om_inspection,train
dr_frame_000290.tiff,pv_om_inspection,train
dr_frame_000291.tiff,pv_om_inspection,train
dr_frame_000292.tiff,pv_om_inspection,train
dr_frame_000293.tiff,pv_om_inspection,train
dr_frame_000294.tiff,pv_om_inspection,train
dr_frame_000295.tiff,pv_om_inspection,train
dr_frame_000296.tiff,pv_om_inspection,train
dr_frame_000297.tiff,pv_om_inspection,train
dr_frame_000298.tiff,pv_om_inspection,train
dr_frame_000299.tiff,pv_om_inspection,train
dr_frame_000300.tiff,pv_om_inspection,holdout
dr_frame_000301.tiff,pv_om_inspection,train
dr_frame_000302.tiff,pv_om_inspection,train
dr_frame_000303.tiff,pv_om_inspection,train
dr_frame_000304.tiff,pv_om_inspection,train
dr_frame_000305.tiff,pv_om_inspection,train
dr_frame_000306.tiff,pv_om_inspection,train
dr_frame_000307.tiff,pv_om_inspection,train
dr_frame_000308.tiff,pv_om_inspection,train
dr_frame_000309.tiff,pv_om_inspection,train
dr_frame_000310.tiff,pv_om_inspection,train
dr_frame_000311.tiff,pv_om_inspection,train
dr_frame_000312.tiff,pv_om_inspection,train
dr_frame_000313.tiff,pv_om_inspection,train
dr_frame_000314.tiff,pv_om_inspection,train
dr_frame_000315.tiff,pv_om_inspection,train
dr_frame_000316.tiff,pv_om_inspection,train
dr_frame_000317.tiff,pv_om_inspection,holdout
dr_frame_000318.tiff,pv_om_inspection,train
dr_frame_000319.tiff,pv_om_inspection,holdout
dr_frame_000320.tiff,pv_om_inspection,holdout
dr_frame_000321.tiff,pv_om_inspection,train
dr_frame_000322.tiff,pv_om_inspection,train
dr_frame_000323.tiff,pv_om_inspection,train
dr_frame_000324.tiff,pv_om_inspection,train
dr_frame_000325.tiff,pv_om_inspection,train
dr_frame_000326.tiff,pv_om_inspection,holdout
dr_frame_000327.tiff,pv_om_inspection,train
dr_frame_000328.tiff,pv_om_inspection,train
dr_frame_000329.tiff,pv_om_inspection,holdout
dr_frame_000330.tiff,pv_om_inspection,train
dr_frame_000331.tiff,pv_om_inspection,train
dr_frame_000332.tiff,pv_om_inspection,train
dr_frame_000333.tiff,pv_om_inspection,holdout
dr_frame_000334.tiff,pv_om_inspection,train
dr_frame_000335.tiff,pv_om_inspection,train
dr_frame_000336.tiff,pv_om_inspection,train
dr_frame_000337.tiff,pv_om_inspection,train
dr_frame_000338.tiff,pv_om_inspection,train
dr_frame_000339.tiff,pv_om_inspection,train
dr_frame_000340.tiff,pv_om_inspection,train
dr_frame_000341.tiff,pv_om_inspection,train
dr_frame_000342.tiff,pv_om_inspection,train
dr_frame_000343.tiff,pv_om_inspection,train
dr_frame_000344.tiff,pv_om_inspection,holdout
dr_frame_000345.tiff,pv_om_inspection,train
dr_frame_000346.tiff,pv_om_inspection,train
dr_frame_000347.tiff,pv_om_inspection,train
dr_frame_000348.tiff,pv_om_inspection,train
dr_frame_000349.tiff,pv_om_inspection,train
dr_frame_000350.tiff,pv_om_inspection,train
dr_frame_000351.tiff,pv_om_inspection,train
dr_frame_000352.tiff,pv_om_inspection,train
dr_frame_000353.tiff,pv_om_inspection,train
dr_frame_000354.tiff,pv_om_inspection,train
dr_frame_000355.tiff,pv_om_inspection,train
dr_frame_000356.tiff,pv_om_inspection,train
dr_frame_000357.tiff,pv_om_inspection,train
dr_frame_000358.tiff,pv_om_inspection,train
dr_frame_000359.tiff,pv_om_inspection,train
dr_frame_000360.tiff,pv_om_inspection,train
dr_frame_000361.tiff,pv_om_inspection,train
dr_frame_000362.tiff,pv_om_inspection,train
dr_frame_000363.tiff,pv_om_inspection,train
dr_frame_000364.tiff,pv_om_inspection,train
dr_frame_000365.tiff,pv_om_inspection,train
dr_frame_000366.tiff,pv_om_inspection,train
dr_frame_000367.tiff,pv_om_inspection,train
dr_frame_000368.tiff,pv_om_inspection,train
dr_frame_000369.tiff,pv_om_inspection,train
dr_frame_000370.tiff,pv_om_inspection,train
dr_frame_000371.tiff,pv_om_inspection,train
dr_frame_000372.tiff,pv_om_inspection,train
dr_frame_000373.tiff,pv_om_inspection,train
dr_frame_000374.tiff,pv_om_inspection,train
dr_frame_000375.tiff,pv_om_inspection,train
dr_frame_000376.tiff,pv_om_inspection,train
dr_frame_000377.tiff,pv_om_inspection,train
dr_frame_000378.tiff,pv_om_inspection,train
dr_frame_000379.tiff,pv_om_inspection,train
dr_frame_000380.tiff,pv_om_inspection,train
dr_frame_000381.tiff,pv_om_inspection,train
dr_frame_000382.tiff,pv_om_inspection,train
dr_frame_000383.tiff,pv_om_inspection,train
dr_frame_000384.tiff,pv_om_inspection,train
dr_frame_000385.tiff,pv_om_inspection,train
dr_frame_000386.tiff,pv_om_inspection,train
dr_frame_000387.tiff,pv_om_inspection,holdout
dr_frame_000388.tiff,pv_om_inspection,train
dr_frame_000389.tiff,pv_om_inspection,train
dr_frame_000390.tiff,pv_om_inspection,train
dr_frame_000391.tiff,pv_om_inspection,train
dr_frame_000392.tiff,pv_om_inspection,train
dr_frame_000393.tiff,pv_om_inspection,train
dr_frame_000394.tiff,pv_om_inspection,train
dr_frame_000395.tiff,pv_om_inspection,train
dr_frame_000396.tiff,pv_om_inspection,train
dr_frame_000397.tiff,pv_om_inspection,train
dr_frame_000398.tiff,pv_om_inspection,train
dr_frame_000399.tiff,pv_om_inspection,train
dr_frame_000400.tiff,pv_om_inspection,holdout
dr_frame_000401.tiff,pv_om_inspection,train
dr_frame_000402.tiff,pv_om_inspection,train
dr_frame_000403.tiff,pv_om_inspection,train
dr_frame_000404.tiff,pv_om_inspection,train
dr_frame_000405.tiff,pv_om_inspection,train
dr_frame_000406.tiff,pv_om_inspection,holdout
dr_frame_000407.tiff,pv_om_inspection,train
dr_frame_000408.tiff,pv_om_inspection,train
dr_frame_000409.tiff,pv_om_inspection,holdout
dr_frame_000410.tiff,pv_om_inspection,train
dr_frame_000411.tiff,pv_om_inspection,train
dr_frame_000412.tiff,pv_om_inspection,train
dr_frame_000413.tiff,pv_om_inspection,train
dr_frame_000414.tiff,pv_om_inspection,train
dr_frame_000415.tiff,pv_om_inspection,train
dr_frame_000416.tiff,pv_om_inspection,train
dr_frame_000417.tiff,pv_om_inspection,train
dr_frame_000418.tiff,pv_om_inspection,train
dr_frame_000419.tiff,pv_om_inspection,train
dr_frame_000420.tiff,pv_om_inspection,holdout
dr_frame_000421.tiff,pv_om_inspection,train
dr_frame_000422.tiff,pv_om_inspection,holdout
dr_frame_000423.tiff,pv_om_inspection,train
dr_frame_000424.tiff,pv_om_inspection,train
dr_frame_000425.tiff,pv_om_inspection,train
dr_frame_000426.tiff,pv_om_inspection,train
dr_frame_000427.tiff,pv_om_inspection,train
dr_frame_000428.tiff,pv_om_inspection,train
dr_frame_000429.tiff,pv_om_inspection,train
dr_frame_000430.tiff,pv_om_inspection,train
dr_frame_000431.tiff,pv_om_inspection,train
dr_frame_000432.tiff,pv_om_inspection,train
dr_frame_000433.tiff,pv_om_inspection,train
dr_frame_000434.tiff,pv_om_inspection,holdout
dr_frame_000435.tiff,pv_om_inspection,train
dr_frame_000436.tiff,pv_om_inspection,train
dr_frame_000437.tiff,pv_om_inspection,train
dr_frame_000438.tiff,pv_om_inspection,train
dr_frame_000439.tiff,pv_om_inspection,train
dr_frame_000440.tiff,pv_om_inspection,train
dr_frame_000441.tiff,pv_om_inspection,holdout
dr_frame_000442.tiff,pv_om_inspection,train
dr_frame_000443.tiff,pv_om_inspection,train
dr_frame_000444.tiff,pv_om_inspection,holdout
dr_frame_000445.tiff,pv_om_inspection,train
dr_frame_000446.tiff,pv_om_inspection,train
dr_frame_000447.tiff,pv_om_inspection,train
dr_frame_000448.tiff,pv_om_inspection,train
dr_frame_000449.tiff,pv_om_inspection,train
dr_frame_000450.tiff,pv_om_inspection,train
dr_frame_000451.tiff,pv_om_inspection,train
dr_frame_000452.tiff,pv_om_inspection,holdout
dr_frame_000453.tiff,pv_om_inspection,train
dr_frame_000454.tiff,pv_om_inspection,train
dr_frame_000455.tiff,pv_om_inspection,train
dr_frame_000456.tiff,pv_om_inspection,train
dr_frame_000457.tiff,pv_om_inspection,train
dr_frame_000458.tiff,pv_om_inspection,train
dr_frame_000459.tiff,pv_om_inspection,train
dr_frame_000460.tiff,pv_om_inspection,train
dr_frame_000461.tiff,pv_om_inspection,train
dr_frame_000462.tiff,pv_om_inspection,train
dr_frame_000463.tiff,pv_om_inspection,train
dr_frame_000464.tiff,pv_om_inspection,train
dr_frame_000465.tiff,pv_om_inspection,train
dr_frame_000466.tiff,pv_om_inspection,train
dr_frame_000467.tiff,pv_om_inspection,train
dr_frame_000468.tiff,pv_om_inspection,train
dr_frame_000469.tiff,pv_om_inspection,train
dr_frame_000470.tiff,pv_om_inspection,holdout
dr_frame_000471.tiff,pv_om_inspection,train
dr_frame_000472.tiff,pv_om_inspection,train
dr_frame_000473.tiff,pv_om_inspection,train
dr_frame_000474.tiff,pv_om_inspection,train
dr_frame_000475.tiff,pv_om_inspection,holdout
dr_frame_000476.tiff,pv_om_inspection,train
dr_frame_000477.tiff,pv_om_inspection,train
dr_frame_000478.tiff,pv_om_inspection,train
dr_frame_000479.tiff,pv_om_inspection,train
dr_frame_000480.tiff,pv_om_inspection,train
dr_frame_000481.tiff,pv_om_inspection,train
dr_frame_000482.tiff,pv_om_inspection,train
dr_frame_000483.tiff,pv_om_inspection,train
dr_frame_000484.tiff,pv_om_inspection,train
dr_frame_000485.tiff,pv_om_inspection,train
dr_frame_000486.tiff,pv_om_inspection,train
dr_frame_000487.tiff,pv_om_inspection,train
dr_frame_000488.tiff,pv_om_inspection,holdout
dr_frame_000489.tiff,pv_om_inspection,train
dr_frame_000490.tiff,pv_om_inspection,train
dr_frame_000491.tiff,pv_om_inspection,train
dr_frame_000492.tiff,pv_om_inspection,train
dr_frame_000493.tiff,pv_om_inspection,train
dr_frame_000494.tiff,pv_om_inspection,train
dr_frame_000495.tiff,pv_om_inspection,train
dr_frame_000496.tiff,pv_om_inspection,train
dr_frame_000497.tiff,pv_om_inspection,train
dr_frame_000498.tiff,pv_om_inspection,train
dr_frame_000499.tiff,pv_om_inspection,train
dr_frame_000500.tiff,pv_om_inspection,train
dr_frame_000501.tiff,pv_om_inspection,train
dr_frame_000502.tiff,pv_om_inspection,train
dr_frame_000503.tiff,pv_om_inspection,train
dr_frame_000504.tiff,pv_om_inspection,train
dr_frame_000505.tiff,pv_om_inspection,train
dr_frame_000506.tiff,pv_om_inspection,train
dr_frame_000507.tiff,pv_om_inspection,train
dr_frame_000508.tiff,pv_om_inspection,holdout
dr_frame_000509.tiff,pv_om_inspection,train
dr_frame_000510.tiff,pv_om_inspection,train
dr_frame_000511.tiff,pv_om_inspection,train
dr_frame_000512.tiff,pv_om_inspection,train
dr_frame_000513.tiff,pv_om_inspection,train
dr_frame_000514.tiff,pv_om_inspection,holdout
dr_frame_000515.tiff,pv_om_inspection,train
dr_frame_000516.tiff,pv_om_inspection,train
dr_frame_000517.tiff,pv_om_inspection,train
dr_frame_000518.tiff,pv_om_inspection,train
dr_frame_000519.tiff,pv_om_inspection,train
dr_frame_000520.tiff,pv_om_inspection,holdout
dr_frame_000521.tiff,pv_om_inspection,train
dr_frame_000522.tiff,pv_om_inspection,train
dr_frame_000523.tiff,pv_om_inspection,train
dr_frame_000524.tiff,pv_om_inspection,train
dr_frame_000525.tiff,pv_om_inspection,holdout
dr_frame_000526.tiff,pv_om_inspection,train
dr_frame_000527.tiff,pv_om_inspection,train
dr_frame_000528.tiff,pv_om_inspection,train
dr_frame_000529.tiff,pv_om_inspection,train
dr_frame_000530.tiff,pv_om_inspection,train
dr_frame_000531.tiff,pv_om_inspection,train
dr_frame_000532.tiff,pv_om_inspection,train
dr_frame_000533.tiff,pv_om_inspection,train
dr_frame_000534.tiff,pv_om_inspection,holdout
dr_frame_000535.tiff,pv_om_inspection,train
dr_frame_000536.tiff,pv_om_inspection,train
dr_frame_000537.tiff,pv_om_inspection,train
dr_frame_000538.tiff,pv_om_inspection,train
dr_frame_000539.tiff,pv_om_inspection,train
dr_frame_000540.tiff,pv_om_inspection,train
dr_frame_000541.tiff,pv_om_inspection,train
dr_frame_000542.tiff,pv_om_inspection,train
dr_frame_000543.tiff,pv_om_inspection,train
dr_frame_000544.tiff,pv_om_inspection,train
dr_frame_000545.tiff,pv_om_inspection,train
dr_frame_000546.tiff,pv_om_inspection,train
dr_frame_000547.tiff,pv_om_inspection,train
dr_frame_000548.tiff,pv_om_inspection,train
dr_frame_000549.tiff,pv_om_inspection,train
dr_frame_000550.tiff,pv_om_inspection,train
dr_frame_000551.tiff,pv_om_inspection,train
dr_frame_000552.tiff,pv_om_inspection,train
dr_frame_000553.tiff,pv_om_inspection,train
dr_frame_000554.tiff,pv_om_inspection,train
dr_frame_000555.tiff,pv_om_inspection,train
dr_frame_000556.tiff,pv_om_inspection,train
dr_frame_000557.tiff,pv_om_inspection,train
dr_frame_000558.tiff,pv_om_inspection,train
dr_frame_000559.tiff,pv_om_inspection,train
dr_frame_000560.tiff,pv_om_inspection,train
dr_frame_000561.tiff,pv_om_inspection,train
dr_frame_000562.tiff,pv_om_inspection,train
dr_frame_000563.tiff,pv_om_inspection,train
dr_frame_000564.tiff,pv_om_inspection,train
dr_frame_000565.tiff,pv_om_inspection,train
dr_frame_000566.tiff,pv_om_inspection,train
dr_frame_000567.tiff,pv_om_inspection,train
dr_frame_000568.tiff,pv_om_inspection,train
dr_frame_000569.tiff,pv_om_inspection,train
dr_frame_000570.tiff,pv_om_inspection,train
dr_frame_000571.tiff,pv_om_inspection,train
dr_frame_000572.tiff,pv_om_inspection,train
dr_frame_000573.tiff,pv_om_inspection,train
dr_frame_000574.tiff,pv_om_inspection,train
dr_frame_000575.tiff,pv_om_inspection,train
dr_frame_000576.tiff,pv_om_inspection,train
dr_frame_000577.tiff,pv_om_inspection,train
dr_frame_000578.tiff,pv_om_inspection,train
dr_frame_000579.tiff,pv_om_inspection,train
dr_frame_000580.tiff,pv_om_inspection,train
dr_frame_000581.tiff,pv_om_inspection,train
dr_frame_000582.tiff,pv_om_inspection,train
dr_frame_000583.tiff,pv_om_inspection,holdout
dr_frame_000584.tiff,pv_om_inspection,holdout
dr_frame_000585.tiff,pv_om_inspection,train
dr_frame_000586.tiff,pv_om_inspection,train
dr_frame_000587.tiff,pv_om_inspection,train
dr_frame_000588.tiff,pv_om_inspection,train
dr_frame_000589.tiff,pv_om_inspection,train
dr_frame_000590.tiff,pv_om_inspection,holdout
dr_frame_000591.tiff,pv_om_inspection,train
dr_frame_000592.tiff,pv_om_inspection,train
dr_frame_000593.tiff,pv_om_inspection,train
dr_frame_000594.tiff,pv_om_inspection,train
dr_frame_000595.tiff,pv_om_inspection,train
dr_frame_000596.tiff,pv_om_inspection,train
dr_frame_000597.tiff,pv_om_inspection,train
dr_frame_000598.tiff,pv_om_inspection,train
dr_frame_000599.tiff,pv_om_inspection,train
dr_frame_000600.tiff,pv_om_inspection,train
dr_frame_000601.tiff,pv_om_inspection,train
dr_frame_000602.tiff,pv_om_inspection,train
dr_frame_000603.tiff,pv_om_inspection,train
dr_frame_000604.tiff,pv_om_inspection,train
dr_frame_000605.tiff,pv_om_inspection,train
dr_frame_000606.tiff,pv_om_inspection,train
dr_frame_000607.tiff,pv_om_inspection,train
dr_frame_000608.tiff,pv_om_inspection,train
dr_frame_000609.tiff,pv_om_inspection,train
dr_frame_000610.tiff,pv_om_inspection,train
dr_frame_000611.tiff,pv_om_inspection,train
dr_frame_000612.tiff,pv_om_inspection,train
dr_frame_000613.tiff,pv_om_inspection,train
dr_frame_000614.tiff,pv_om_inspection,train
dr_frame_000615.tiff,pv_om_inspection,train
dr_frame_000616.tiff,pv_om_inspection,train
dr_frame_000617.tiff,pv_om_inspection,train
dr_frame_000618.tiff,pv_om_inspection,train
dr_frame_000619.tiff,pv_om_inspection,train
dr_frame_000620.tiff,pv_om_inspection,train
dr_frame_000621.tiff,pv_om_inspection,train
dr_frame_000622.tiff,pv_om_inspection,train
dr_frame_000623.tiff,pv_om_inspection,train
dr_frame_000624.tiff,pv_om_inspection,train
dr_frame_000625.tiff,pv_om_inspection,train
dr_frame_000626.tiff,pv_om_inspection,holdout
dr_frame_000627.tiff,pv_om_inspection,train
dr_frame_000628.tiff,pv_om_inspection,train
dr_frame_000629.tiff,pv_om_inspection,train
dr_frame_000630.tiff,pv_om_inspection,train
dr_frame_000631.tiff,pv_om_inspection,train
dr_frame_000632.tiff,pv_om_inspection,train
dr_frame_000633.tiff,pv_om_inspection,train
dr_frame_000634.tiff,pv_om_inspection,holdout
dr_frame_000635.tiff,pv_om_inspection,train
dr_frame_000636.tiff,pv_om_inspection,train
dr_frame_000637.tiff,pv_om_inspection,train
dr_frame_000638.tiff,pv_om_inspection,train
dr_frame_000639.tiff,pv_om_inspection,train
dr_frame_000640.tiff,pv_om_inspection,train
dr_frame_000641.tiff,pv_om_inspection,train
dr_frame_000642.tiff,pv_om_inspection,train
dr_frame_000643.tiff,pv_om_inspection,train
dr_frame_000644.tiff,pv_om_inspection,train
dr_frame_000645.tiff,pv_om_inspection,train
dr_frame_000646.tiff,pv_om_inspection,train
dr_frame_000647.tiff,pv_om_inspection,train
dr_frame_000648.tiff,pv_om_inspection,train
dr_frame_000649.tiff,pv_om_inspection,train
dr_frame_000650.tiff,pv_om_inspection,train
dr_frame_000651.tiff,pv_om_inspection,holdout
dr_frame_000652.tiff,pv_om_inspection,train
dr_frame_000653.tiff,pv_om_inspection,holdout
dr_frame_000654.tiff,pv_om_inspection,train
dr_frame_000655.tiff,pv_om_inspection,train
dr_frame_000656.tiff,pv_om_inspection,train
dr_frame_000657.tiff,pv_om_inspection,train
dr_frame_000658.tiff,pv_om_inspection,holdout
dr_frame_000659.tiff,pv_om_inspection,holdout
dr_frame_000660.tiff,pv_om_inspection,train
dr_frame_000661.tiff,pv_om_inspection,train
dr_frame_000662.tiff,pv_om_inspection,train
dr_frame_000663.tiff,pv_om_inspection,train
dr_frame_000664.tiff,pv_om_inspection,train
dr_frame_000665.tiff,pv_om_inspection,train
dr_frame_000666.tiff,pv_om_inspection,train
dr_frame_000667.tiff,pv_om_inspection,train
dr_frame_000668.tiff,pv_om_inspection,train
dr_frame_000669.tiff,pv_om_inspection,train
dr_frame_000670.tiff,pv_om_inspection,train
dr_frame_000671.tiff,pv_om_inspection,train
dr_frame_000672.tiff,pv_om_inspection,holdout
dr_frame_000673.tiff,pv_om_inspection,train
dr_frame_000674.tiff,pv_om_inspection,train
dr_frame_000675.tiff,pv_om_inspection,train
dr_frame_000676.tiff,pv_om_inspection,train
dr_frame_000677.tiff,pv_om_inspection,train
dr_frame_000678.tiff,pv_om_inspection,train
dr_frame_000679.tiff,pv_om_inspection,train
dr_frame_000680.tiff,pv_om_inspection,train
dr_frame_000681.tiff,pv_om_inspection,train
dr_frame_000682.tiff,pv_om_inspection,train
dr_frame_000683.tiff,pv_om_inspection,train
dr_frame_000684.tiff,pv_om_inspection,train
dr_frame_000685.tiff,pv_om_inspection,holdout
dr_frame_000686.tiff,pv_om_inspection,train
dr_frame_000687.tiff,pv_om_inspection,train
dr_frame_000688.tiff,pv_om_inspection,train
dr_frame_000689.tiff,pv_om_inspection,train
dr_frame_000690.tiff,pv_om_inspection,train
dr_frame_000691.tiff,pv_om_inspection,train
dr_frame_000692.tiff,pv_om_inspection,train
dr_frame_000693.tiff,pv_om_inspection,train
dr_frame_000694.tiff,pv_om_inspection,train
dr_frame_000695.tiff,pv_om_inspection,train
dr_frame_000696.tiff,pv_om_inspection,train
dr_frame_000697.tiff,pv_om_inspection,train
dr_frame_000698.tiff,pv_om_inspection,train
